175.75,144.41,134.7,154.13,162.39,159.92,135.23,110.81,186.02,182.22,158.02,136.36,145.26,145.45,140.23,131.39,171.19,177.15,170.86,144.5,116.05,112.63,116.48,143.3,177.93,171.15,164.88,157.05,107.11,97.957,105.41,124.6,186.76,190.18,173.44,155.99,135.22,122.61,111.56,118.03,187.23,173.76,163.76,163.37,159.81,144.28,123.53,131.76,157.2,136.88,158.37,188.9,186.2,152.33,148.79,178.02,151.69,119.83,115.46,153.08,166.8,158.62,163.02,162.88,0
171.63,159.75,153.99,163.2,164.24,146.25,146.14,148.64,163.15,167.27,173.94,182.89,171.23,144.76,128.84,132.69,142.02,155.85,172.11,171.62,168.13,169.71,162.97,136.75,158.05,170.03,173.1,158.24,180.4,199.32,183.92,143.26,151.06,177.5,198.4,185.04,162.62,178.45,190.66,156.95,150.56,149.84,163.27,187.01,182.6,145.3,148.04,149.7,170.35,153.64,150.74,171.77,175.59,141.93,139.92,162.43,200.59,197.53,163.46,156.04,152.29,146.01,142.46,158.15,0
71.055,71.171,70.304,67.626,66.856,69.328,73.447,83.782,72.258,78.294,78.249,74.632,69.782,69.504,74.685,79.902,76.684,79.011,78.778,74.825,74.513,69.804,72.575,80.181,73.964,77.346,75.837,71.93,70.053,67.616,75.258,87.28,72.599,76.187,73.878,67.907,66.492,66.026,74.546,87.869,66.486,65.74,64.57,63.396,64.465,64.998,71.21,81.937,66.909,64.635,64.324,66.963,66.778,69.041,76.416,85.614,72.715,71.32,71.377,73.559,74.674,74.415,77.351,80.833,1
111.2,107.82,105.78,104.23,104.76,101.66,100.99,96.366,110.78,109.35,108.1,109.05,105.31,103.35,98.104,98.871,107.17,107.16,105.62,106.28,104.05,103.23,98.299,94.314,103.21,103.26,101.77,101.88,102.08,97.603,93.785,87.96,98.026,96.26,99.34,99.974,96.401,93.082,91.105,87.613,85.976,87.815,87.78,84.76,85.264,85.361,83.533,80.995,82.171,85.87,84.174,82.669,83.072,80.863,78.436,78.733,82.016,82.29,79.845,76.137,75.172,72.494,73.837,76.282,1
154.28,146.54,159.59,181.79,195.19,192.53,169.31,154.91,134.62,161.19,181.72,209.06,193.83,190.5,166.86,149.26,155.18,174.12,195.08,214.41,178.57,162.99,142.7,140.87,169.65,162.14,184.75,193.1,166.37,155.07,146.52,170.25,136.29,151.23,182.5,195.75,192.7,172.45,160.27,166.63,143.35,140.97,170.32,194.26,204.42,201.54,160.55,155.09,159.33,138.3,154.91,173.59,197.07,213.5,166.91,136.77,175.52,149.69,164.29,173.71,180.85,212.54,181.54,163.89,0
191.76,165.6,160.68,156.25,137.24,139.11,159.09,160.67,194.84,185.03,142.62,147.28,146.5,132.67,161.78,200.54,189.73,187.16,148.28,161.92,174.35,154.31,158.0,184.24,172.89,161.06,155.43,186.61,198.82,197.69,144.15,129.97,145.58,133.17,165.89,200.86,200.5,200.68,173.57,130.53,180.22,126.03,147.22,170.0,181.76,199.5,209.87,165.28,201.2,127.31,116.85,154.34,192.97,209.34,197.42,195.45,201.9,139.14,108.96,143.85,181.17,188.26,158.8,182.1,0
104.52,103.54,100.49,96.29,95.572,91.535,91.788,90.545,106.05,103.11,101.55,100.3,96.794,94.309,94.659,95.481,109.03,109.97,107.6,108.01,104.28,107.19,107.06,102.4,109.43,111.37,113.78,110.36,109.03,108.95,108.4,107.57,107.53,106.98,105.69,105.49,103.81,102.98,105.71,108.03,107.42,104.61,106.13,107.07,108.25,108.01,108.79,105.01,103.54,102.42,106.63,107.86,106.66,105.42,104.51,105.27,105.63,105.18,104.02,106.73,106.01,105.61,102.36,104.1,1
143.78,135.64,134.06,156.27,198.35,195.41,148.21,114.22,139.98,127.71,132.14,170.45,198.91,207.98,172.86,114.93,142.7,135.87,135.23,155.51,166.41,162.58,149.04,155.48,184.49,169.48,162.83,143.15,125.79,115.51,135.41,173.86,188.34,153.49,159.8,161.48,143.59,105.46,108.29,147.44,148.9,125.41,145.15,179.22,171.94,116.59,120.69,163.72,141.82,118.21,132.72,133.47,127.96,129.07,161.34,185.44,178.6,142.22,128.64,120.92,109.35,127.49,166.57,186.25,0
193.17,201.27,160.03,129.13,151.68,175.11,179.25,174.74,193.17,185.0,187.29,168.72,134.19,124.77,141.41,152.56,190.81,187.06,181.79,184.41,146.27,128.62,136.62,133.82,193.85,156.79,147.88,187.0,176.5,152.72,145.74,116.83,207.44,164.32,123.67,147.63,155.01,160.74,156.16,126.41,197.98,182.87,148.86,105.39,120.4,174.41,175.6,147.31,171.52,188.45,201.23,156.32,128.24,163.04,175.14,163.16,168.17,167.16,184.41,208.02,180.74,143.17,140.5,149.1,0
184.64,192.82,172.23,132.74,143.81,174.67,187.08,202.91,173.92,197.21,171.37,151.26,153.67,179.4,181.9,177.78,183.12,193.24,161.73,154.66,151.32,159.97,172.24,173.89,191.64,188.09,146.74,147.23,142.98,137.94,159.82,174.25,176.4,177.29,174.54,169.36,132.4,119.13,147.67,153.48,156.24,152.75,180.75,202.61,172.6,119.56,128.57,143.16,142.62,136.09,158.05,195.85,202.46,150.39,113.05,143.31,174.02,197.92,147.4,167.72,180.93,152.59,138.48,140.63,0
156.85,134.08,140.67,151.53,142.73,140.95,126.89,132.93,141.17,134.66,152.07,151.98,136.79,129.96,127.42,128.99,150.34,148.58,132.0,115.5,120.03,137.12,131.19,116.75,164.79,154.88,141.91,114.2,123.57,149.83,147.32,121.25,113.47,116.11,119.14,127.81,161.75,167.11,160.95,125.34,89.151,98.649,105.59,133.76,149.82,156.08,161.63,122.75,107.08,123.23,125.73,124.51,128.7,139.82,135.15,125.06,108.62,110.18,118.24,126.93,114.74,113.83,124.71,136.93,0
145.1,154.41,163.66,171.41,161.21,144.49,120.98,141.88,182.78,157.76,147.54,135.18,122.43,127.53,123.66,140.63,186.83,177.89,175.08,132.7,121.36,129.04,125.14,151.97,146.87,165.18,181.27,148.63,138.2,149.4,142.29,139.82,145.84,145.93,170.43,160.97,149.54,158.32,145.35,153.89,147.58,135.76,157.82,173.6,156.07,143.67,133.7,154.64,130.97,129.61,145.46,168.93,182.68,157.97,122.27,135.35,152.58,146.06,134.44,156.92,189.08,169.66,128.2,125.47,0
110.59,109.91,109.5,114.58,118.82,118.2,117.37,121.14,120.15,118.28,117.06,116.3,115.62,120.2,118.28,118.32,122.2,118.61,117.44,118.1,118.75,117.7,116.92,112.46,123.1,122.72,121.17,120.0,117.32,114.79,114.83,113.51,123.29,123.67,126.02,122.88,120.4,116.19,116.7,114.63,105.77,105.77,106.37,103.48,101.47,102.28,102.51,102.69,93.055,94.499,94.679,95.369,96.333,97.899,96.972,98.266,111.54,112.95,112.43,115.0,111.78,110.68,111.77,112.53,1
207.96,199.94,158.15,150.83,131.79,132.45,140.92,166.91,181.82,204.61,162.75,117.1,118.07,131.37,160.89,150.72,180.2,181.07,155.4,102.11,105.31,138.76,161.74,153.85,175.14,177.41,155.53,125.31,123.72,127.08,128.22,137.66,162.53,180.5,171.37,138.66,141.06,126.41,111.83,109.58,138.92,165.51,169.44,148.89,149.15,146.76,158.46,151.24,134.61,147.08,162.16,150.07,138.68,146.2,178.54,191.97,165.24,124.57,116.72,125.86,119.47,137.99,175.48,188.25,0
140.22,173.56,179.3,152.08,160.55,194.17,175.11,161.86,130.56,148.58,180.85,189.09,158.69,162.48,167.15,173.05,154.25,139.38,144.53,184.69,168.68,129.59,158.32,177.04,172.27,170.33,136.75,133.07,131.91,128.81,145.57,171.38,144.66,170.59,180.08,125.99,106.61,123.26,126.95,135.6,132.85,148.67,169.26,151.93,144.36,143.56,121.87,116.93,132.08,120.29,119.55,127.05,157.9,183.05,162.3,152.81,160.74,128.57,105.94,116.08,142.62,173.44,180.36,170.55,0
206.13,181.55,151.55,140.35,144.99,159.37,171.55,188.23,206.27,175.81,122.93,131.53,162.87,181.97,211.73,218.84,191.9,193.19,144.08,127.33,161.73,179.6,210.4,200.77,169.83,159.17,146.5,155.7,174.05,180.22,175.97,184.07,168.05,164.82,151.1,169.08,172.22,164.84,158.26,175.96,177.77,179.83,166.99,188.45,188.37,160.32,155.18,167.09,177.07,156.75,162.89,195.91,184.52,168.73,189.02,174.87,197.58,181.45,159.41,173.02,160.94,154.55,160.44,153.36,0
97.802,97.867,102.58,100.3,99.743,99.648,98.693,100.52,101.5,100.67,102.68,101.9,103.08,102.17,103.51,104.9,97.324,96.123,94.719,101.94,101.48,97.712,99.701,102.01,99.714,100.24,102.22,104.32,102.35,97.178,94.602,99.873,100.09,102.11,103.04,105.13,104.34,106.04,105.86,105.95,101.37,100.67,99.331,101.43,105.58,108.99,107.19,105.84,98.178,98.562,98.06,100.92,102.01,104.22,105.03,105.37,98.658,98.963,94.573,99.856,102.13,102.54,104.35,105.12,1
134.11,148.81,175.7,128.84,113.01,123.53,135.15,131.44,136.59,123.52,125.25,130.99,148.14,144.14,146.38,140.6,173.69,154.4,135.03,145.36,136.1,142.69,161.7,168.2,161.88,137.35,145.32,177.21,178.19,162.32,167.34,176.07,121.84,104.74,112.44,157.66,169.12,142.28,134.51,150.07,173.0,160.36,96.766,93.858,131.0,150.79,154.59,141.18,188.2,175.0,114.38,97.734,124.42,147.66,174.62,174.03,160.71,122.53,103.89,132.32,161.31,171.17,156.87,139.5,0
102.25,99.884,99.361,99.52,99.472,100.19,98.836,96.908,98.027,102.29,101.78,96.238,92.775,95.42,95.838,89.054,93.69,93.41,93.849,92.711,89.691,87.895,81.841,79.523,90.456,90.837,93.861,91.624,87.566,84.781,83.255,85.245,87.115,90.588,87.564,86.761,83.55,84.368,88.924,93.829,76.974,82.444,84.522,82.951,80.523,80.112,84.02,89.279,78.433,82.246,80.695,80.184,85.619,89.176,93.964,100.88,79.278,86.914,92.508,96.329,99.524,102.7,104.05,105.0,1
165.15,160.69,163.48,168.73,167.25,165.4,142.17,136.42,140.47,134.83,160.09,175.34,161.58,157.69,158.59,131.18,147.87,123.01,145.22,155.09,154.66,166.1,170.85,142.14,159.31,135.77,135.56,146.89,154.54,168.32,188.65,148.86,126.0,149.94,151.83,150.18,157.68,159.84,180.24,161.43,112.55,128.44,152.71,156.29,154.48,150.43,155.52,153.49,124.66,132.64,154.8,166.36,161.42,142.02,151.11,172.96,148.81,157.01,152.63,149.04,144.72,132.13,149.38,167.23,0
96.721,94.191,96.157,95.719,95.219,95.312,94.069,96.259,102.32,102.76,105.62,104.52,102.74,100.21,100.78,99.792,103.15,104.77,101.04,100.73,101.06,97.962,99.481,99.514,101.34,102.43,102.56,102.91,102.59,101.25,100.06,102.89,101.76,102.99,103.06,104.05,102.23,102.42,102.87,100.33,100.28,104.34,102.32,100.7,100.59,100.91,97.732,93.557,99.44,101.78,100.65,97.745,99.313,98.376,97.908,96.449,103.72,102.53,102.08,101.09,100.86,100.97,100.17,100.39,1
119.2,121.67,121.99,120.36,121.11,122.31,123.09,124.79,121.01,119.53,122.53,120.95,118.52,120.48,122.97,124.22,124.62,122.93,124.41,119.16,120.77,122.69,123.46,125.59,117.91,122.07,121.57,121.12,123.75,123.51,119.95,122.52,116.68,118.71,122.15,124.12,121.73,124.0,124.43,122.79,121.49,125.34,123.66,123.98,124.32,123.01,123.12,125.83,117.16,120.44,117.94,118.23,118.6,118.55,119.88,124.69,122.4,122.82,124.21,123.24,122.46,121.22,122.17,124.26,1
78.649,84.231,83.988,78.902,69.215,72.795,74.328,76.562,85.081,86.794,83.581,78.153,72.358,71.442,71.6,75.62,86.684,85.405,84.467,85.46,82.152,81.555,82.234,84.391,90.415,85.316,83.785,86.389,86.529,87.108,87.603,86.351,85.14,81.098,81.906,82.787,83.813,83.478,85.899,88.381,85.016,88.054,86.173,85.634,82.642,80.011,81.326,85.394,78.291,77.296,73.43,74.513,75.382,74.071,72.878,76.685,70.087,68.275,69.208,71.873,75.265,76.85,74.919,75.849,1
161.84,156.38,160.92,152.68,143.59,157.34,175.8,144.39,129.29,127.88,144.36,155.54,158.78,159.18,168.3,143.54,171.67,128.39,135.82,153.53,164.51,180.13,199.6,179.01,170.21,154.83,169.95,178.74,163.04,162.23,187.9,188.83,186.86,180.44,182.11,175.72,176.51,166.45,152.23,165.19,190.6,184.34,182.09,169.41,164.71,140.66,113.59,149.06,146.42,167.72,197.73,205.64,155.92,118.45,128.5,143.27,135.12,141.37,165.35,198.38,179.55,135.1,130.06,126.14,0
167.2,151.56,162.31,200.88,210.1,184.15,165.03,173.48,168.53,138.03,148.94,184.87,207.66,180.5,155.85,177.53,175.06,154.09,161.33,175.31,209.2,154.73,127.21,149.92,194.03,203.02,185.94,192.38,185.35,145.95,154.62,165.82,183.97,203.78,201.08,191.06,182.0,154.8,155.81,151.18,163.93,184.36,189.87,163.08,162.47,161.28,175.8,156.87,173.25,170.88,191.8,160.07,136.86,153.44,171.99,177.82,190.65,179.19,175.94,167.18,172.11,151.54,169.54,181.54,0
146.48,121.92,102.8,112.87,147.34,169.42,154.79,164.66,146.74,124.96,108.84,111.15,124.34,137.3,149.56,178.87,121.39,112.84,119.61,125.21,129.67,125.73,135.65,162.34,104.06,110.49,133.31,134.18,119.73,128.9,140.61,135.27,133.94,143.54,145.29,129.48,122.89,139.5,164.38,147.1,158.56,167.66,154.28,138.52,143.91,149.57,160.5,147.62,141.28,138.34,134.31,143.02,156.51,150.22,141.5,123.21,139.7,113.19,130.56,154.02,163.95,159.29,129.18,101.95,0
103.11,104.93,105.82,110.86,113.63,112.84,112.1,119.36,117.19,119.15,122.3,120.36,119.13,121.59,121.31,122.46,129.54,127.66,126.9,126.39,124.93,120.74,122.1,125.21,130.42,129.91,127.88,128.91,131.09,131.53,129.86,130.22,125.41,126.55,123.94,120.02,121.46,121.2,120.0,120.42,128.07,127.85,123.38,116.95,115.09,110.87,108.95,109.05,119.64,115.9,114.95,113.73,111.23,108.89,106.51,102.83,110.54,105.15,100.89,99.431,97.607,103.52,107.51,108.76,1
104.15,105.37,109.03,110.36,110.58,110.38,112.96,112.45,106.7,108.13,110.15,109.75,105.46,107.6,109.66,109.26,103.43,103.49,102.65,99.348,97.074,94.546,94.342,97.709,96.1,95.003,99.566,103.01,100.78,96.743,98.507,98.257,100.82,100.18,100.7,103.73,105.35,102.92,100.15,103.13,104.26,106.55,109.36,109.43,109.61,108.07,106.39,105.84,105.82,106.33,110.43,106.81,102.65,101.74,99.263,101.92,103.67,96.479,96.698,102.77,108.62,107.75,101.96,100.84,1
88.379,88.221,91.583,93.729,88.448,87.557,82.525,80.615,86.363,86.251,87.949,87.231,85.534,83.647,82.98,85.818,84.773,84.971,85.895,87.587,84.87,83.56,81.011,85.104,87.064,87.943,89.348,86.764,85.212,88.105,89.838,94.773,82.001,84.484,87.573,87.629,91.195,95.042,100.81,97.876,84.393,80.707,83.956,90.784,96.805,100.41,102.59,105.74,83.865,79.909,85.096,93.216,98.152,100.96,104.32,107.87,80.381,83.304,86.598,93.324,97.356,106.61,105.37,105.4,1
133.0,151.61,179.61,183.22,133.95,137.14,148.63,118.06,159.22,152.82,169.68,178.07,146.81,148.98,153.61,124.16,149.83,168.9,190.56,186.99,151.54,142.2,143.69,139.04,153.05,189.29,206.17,215.97,168.7,138.54,153.02,164.36,156.57,175.06,182.67,195.11,176.53,156.32,154.56,163.11,150.56,174.35,191.65,188.03,172.8,141.53,129.26,148.73,155.53,168.19,173.47,172.07,174.26,176.43,172.81,161.19,145.33,148.92,142.89,147.11,176.59,182.1,194.9,179.83,0
106.82,107.59,107.41,105.45,102.5,101.13,101.34,101.83,105.25,105.31,108.95,108.34,106.52,107.52,106.93,106.45,106.72,109.65,110.33,109.59,110.21,114.73,112.41,108.63,108.48,109.92,111.41,110.09,108.37,108.12,104.94,106.61,108.95,108.31,112.02,111.78,109.96,109.36,112.34,113.72,109.24,107.57,109.78,110.69,111.61,109.66,108.87,106.18,106.99,107.86,107.06,107.6,109.43,110.44,106.57,103.07,102.72,107.13,104.27,104.88,109.04,110.54,110.07,109.51,1
80.05,83.08,85.183,86.928,90.214,92.097,91.664,96.955,85.89,86.713,86.756,87.29,90.517,92.395,92.633,96.167,84.587,83.683,83.989,83.16,87.171,86.634,87.555,92.284,79.272,79.462,80.919,80.623,83.886,84.588,85.572,87.342,77.118,76.899,77.342,80.079,82.571,85.176,85.466,88.116,77.347,77.816,77.289,78.926,79.788,82.498,86.069,85.817,71.004,71.8,70.134,70.57,70.914,72.187,71.4,72.191,59.427,59.365,63.674,61.318,64.422,66.278,66.554,67.006,1
130.12,148.28,143.29,131.73,120.37,134.9,136.83,129.2,147.96,158.78,153.08,112.22,95.207,123.55,154.53,159.09,153.76,173.77,170.94,140.8,108.13,125.24,151.69,163.48,149.06,151.19,159.99,158.43,151.76,135.44,139.08,135.58,167.34,154.01,148.76,158.4,178.11,159.43,141.72,124.18,163.11,159.99,151.71,147.93,162.01,166.22,165.3,139.74,162.72,154.93,168.72,163.67,155.79,141.79,159.6,152.74,156.12,152.76,158.2,153.94,158.86,153.55,151.49,146.17,0
69.285,69.476,67.381,66.411,67.132,65.151,64.353,64.676,69.933,69.804,71.008,68.704,67.638,68.527,71.2,68.11,73.094,74.638,72.146,71.923,73.114,72.902,74.282,72.206,70.718,69.851,71.412,75.7,77.438,76.69,76.061,75.945,69.297,71.476,70.308,75.691,77.339,79.604,80.112,76.037,62.778,68.745,75.372,77.13,76.875,78.658,78.566,77.128,59.412,64.831,71.671,72.839,67.656,67.037,69.779,71.366,65.473,67.271,68.562,67.308,64.081,64.423,64.734,65.192,1
131.21,132.99,133.32,127.77,127.52,127.98,126.49,127.5,133.15,134.21,134.5,134.05,132.85,131.99,132.98,130.71,125.3,125.11,124.21,126.47,129.28,128.94,129.3,129.71,119.43,114.29,113.43,124.53,132.9,133.73,133.56,136.91,122.22,118.15,116.94,116.93,117.98,117.35,118.71,121.13,106.9,106.24,105.69,109.32,109.26,109.08,108.16,102.32,128.32,127.32,126.62,128.21,128.04,128.38,128.06,125.08,127.08,124.79,122.55,121.52,123.14,125.16,121.51,121.34,1
109.63,108.01,107.92,107.3,110.05,111.08,112.21,107.15,110.83,109.72,106.9,106.22,106.05,107.57,107.49,107.48,109.26,108.03,107.56,110.04,110.99,111.62,108.88,110.71,105.88,106.12,106.64,103.33,105.86,107.58,109.84,110.77,94.064,93.817,94.405,93.663,92.687,94.69,94.76,91.205,102.15,99.065,101.24,103.38,101.51,102.27,98.73,97.954,97.387,97.085,96.442,96.966,96.919,98.846,94.726,92.066,101.14,102.2,100.27,100.05,99.259,96.372,93.808,92.861,1
101.85,101.89,104.74,105.99,105.05,104.35,105.06,106.38,103.44,101.09,100.07,102.78,105.35,102.13,97.639,100.88,104.94,101.06,103.58,102.44,105.37,105.51,103.08,104.9,105.28,104.89,105.36,103.93,105.56,104.27,108.15,107.63,112.38,110.1,109.55,107.97,109.83,111.72,108.46,108.23,103.33,103.24,105.85,106.54,105.71,107.57,104.27,106.6,100.44,103.41,104.14,109.29,106.62,97.943,99.088,104.66,106.16,106.45,109.21,107.13,109.33,105.18,103.14,105.41,1
104.65,102.24,101.96,104.82,104.3,108.18,106.78,103.91,102.27,99.601,98.406,101.2,103.39,105.33,106.29,106.46,100.63,101.67,101.09,100.38,103.16,106.86,109.02,109.05,102.59,103.41,103.42,102.52,108.65,108.96,107.28,106.43,106.57,109.46,107.5,101.48,107.23,107.11,109.59,107.39,103.36,103.82,107.43,104.97,105.42,104.66,107.87,110.44,102.01,98.563,101.78,103.47,104.04,108.72,109.54,110.01,107.23,109.05,106.39,109.82,110.94,111.62,114.79,109.25,1
98.567,102.57,102.09,100.67,99.225,98.5,103.79,102.17,100.29,103.12,105.06,106.2,98.828,97.885,103.96,104.04,97.763,97.678,96.162,95.845,92.474,94.465,94.644,95.56,98.411,100.59,104.4,103.14,103.36,99.855,100.84,102.75,100.51,101.17,99.565,99.878,102.22,105.08,105.8,101.13,102.93,102.07,96.41,98.045,98.583,100.45,103.98,107.29,101.9,101.69,98.76,101.79,102.27,103.49,104.54,105.19,95.468,98.702,98.694,96.733,99.251,103.4,104.56,103.06,1
194.85,168.11,167.47,155.31,152.67,158.31,146.93,149.91,170.63,173.3,178.56,153.05,143.14,149.99,158.31,161.74,160.31,184.38,195.63,151.98,134.79,139.28,137.78,150.07,169.51,178.67,196.79,175.3,144.78,157.24,142.96,162.54,174.99,179.48,182.64,155.9,158.58,184.83,181.21,171.68,159.19,167.27,173.9,153.19,138.74,166.26,192.19,187.94,160.53,165.23,170.92,150.96,136.13,168.27,178.87,183.52,159.91,165.03,156.22,134.37,119.45,146.79,167.57,165.93,0
85.657,86.297,84.693,82.988,78.737,77.067,76.035,76.388,79.629,78.684,77.828,73.751,72.907,69.079,64.82,64.963,69.028,66.145,67.232,66.498,63.141,57.333,54.803,53.012,64.0,63.752,66.571,67.634,67.276,63.421,60.56,58.83,73.309,70.748,70.242,65.266,64.565,60.773,61.125,61.875,76.772,79.16,77.804,71.662,69.091,67.728,73.074,79.503,73.116,67.89,70.455,79.115,87.149,94.849,96.584,96.315,66.885,68.806,77.401,84.512,91.167,95.306,96.479,92.453,1
144.84,140.0,123.8,143.86,149.05,132.71,146.28,157.59,169.87,128.79,115.99,140.75,144.48,132.54,131.08,141.75,157.38,134.93,153.96,170.01,167.67,147.62,144.71,154.29,147.28,152.81,160.79,160.14,170.05,167.15,152.61,148.64,133.95,130.73,139.53,153.72,153.62,152.31,151.87,152.69,134.88,132.9,119.74,132.4,135.77,126.65,135.48,152.46,140.57,151.41,141.61,133.38,125.05,124.88,126.3,134.84,140.36,153.38,147.65,142.65,145.7,144.07,128.03,133.59,0
147.94,172.57,156.79,141.01,150.59,156.62,175.69,191.16,148.03,167.58,181.36,154.38,158.73,176.13,175.06,170.84,145.46,156.42,191.54,183.97,155.67,174.29,182.6,151.36,159.02,144.12,163.16,172.46,168.39,171.83,172.33,148.69,186.31,166.3,149.61,150.58,158.87,172.53,164.11,156.19,188.47,179.98,155.21,151.41,145.4,158.22,178.88,178.28,181.83,160.65,148.8,151.82,165.44,179.94,193.75,189.85,170.98,155.58,148.93,150.95,169.16,176.24,176.82,168.55,0
162.68,161.75,138.87,146.36,156.72,176.76,182.76,160.02,162.09,147.33,138.02,158.8,182.45,179.36,154.43,177.97,170.72,161.08,148.36,130.27,164.85,166.76,172.93,178.18,160.15,193.09,197.07,155.61,123.93,147.16,186.85,174.92,139.77,161.88,176.5,180.64,156.51,146.87,172.13,180.37,119.57,134.56,166.81,181.6,182.02,158.27,161.84,177.24,112.68,124.39,147.49,150.63,157.37,162.1,151.94,168.78,121.88,133.0,119.37,122.14,171.21,160.77,127.02,142.76,0
